"cont","year","fc","perc"
"Africa",2207,54752619,80.1411779010804
"America",2207,253243863,63.3158894192752
"Asia",2207,39516511,86.8886057428551
"Africa",2208,54606473,80.1941851812339
"America",2208,251392013,63.5841425938009
"Asia",2208,39390786,86.9303207121493
"Africa",2209,54460327,80.2471924613874
"America",2209,249540163,63.8523957683267
"Asia",2209,39265061,86.9720356814435
"Africa",2210,54314181,80.3001997415408
"America",2210,247688313,64.1206489428525
"Asia",2210,39140932,87.0132211053729
"Africa",2211,54168035,80.3532070216943
"America",2211,245836463,64.3889021173782
"Asia",2211,39019331,87.0535677506793
"Africa",2212,54021889,80.4062143018477
"America",2212,243984613,64.657155291904
"Asia",2212,38897730,87.0939143959857
"Africa",2213,53875743,80.4592215820012
"America",2213,242132763,64.9254084664297
"Asia",2213,38776129,87.1342610412921
"Africa",2214,53729597,80.5122288621547
"America",2214,240280913,65.1936616409555
"Asia",2214,38654528,87.1746076865985
"Africa",2215,53583451,80.5652361423081
"America",2215,238429063,65.4619148154812
"Asia",2215,38532927,87.2149543319049
"Africa",2216,53437305,80.6182434224616
"America",2216,236577213,65.730167990007
"Asia",2216,38411326,87.2553009772113
"Africa",2217,53291159,80.671250702615
"America",2217,234725363,65.9984211645327
"Asia",2217,38289725,87.2956476225177
"Africa",2218,53145013,80.7242579827685
"America",2218,232873513,66.2666743390585
"Asia",2218,38168124,87.335994267824
"Africa",2219,52998867,80.777265262922
"America",2219,231021663,66.5349275135843
"Asia",2219,38046523,87.3763409131304
"Africa",2220,52852721,80.8302725430754
"America",2220,229169813,66.80318068811
"Asia",2220,37924922,87.4166875584368
"Africa",2221,52706575,80.8832798232289
"America",2221,227317963,67.0714338626358
"Asia",2221,37803321,87.4570342037432
"Africa",2222,52560429,80.9362871033823
"America",2222,225466113,67.3396870371615
"Asia",2222,37681720,87.4973808490496
"Africa",2223,52414283,80.9892943835358
"America",2223,223614263,67.6079402116873
"Asia",2223,37560119,87.537727494356
"Africa",2224,52268137,81.0423016636893
"America",2224,221762413,67.876193386213
"Asia",2224,37438518,87.5780741396624
"Africa",2225,52121991,81.0953089438427
"America",2225,219910563,68.1444465607388
"Asia",2225,37316917,87.6184207849688
"Africa",2226,51975845,81.1483162239962
"America",2226,218059761,68.4125479252762
"Asia",2226,37195316,87.6587674302752
"Africa",2227,51829699,81.2013235041497
"America",2227,216209835,68.680522395205
"Asia",2227,37073715,87.6991140755816
"Africa",2228,51683553,81.2543307843031
"America",2228,214359909,68.9484968651339
"Asia",2228,36952114,87.739460720888
"Africa",2229,51537407,81.3073380644566
"America",2229,212509983,69.2164713350627
"Asia",2229,36830513,87.7798073661943
"Africa",2230,51391261,81.36034534461
"America",2230,210660057,69.4844458049916
"Asia",2230,36708912,87.8201540115007
"Africa",2231,51245115,81.4133526247635
"America",2231,208810131,69.7524202749204
"Asia",2231,36587311,87.8605006568071
"Africa",2232,51098969,81.466359904917
"America",2232,206960205,70.0203947448493
"Asia",2232,36465710,87.9008473021135
"Africa",2233,50952823,81.5193671850704
"America",2233,205110279,70.2883692147781
"Asia",2233,36344109,87.9411939474199
"Africa",2234,50806677,81.5723744652239
"America",2234,203260353,70.5563436847069
"Asia",2234,36222508,87.9815405927263
"Africa",2235,50660531,81.6253817453773
"America",2235,201410427,70.8243181546358
"Asia",2235,36100907,88.0218872380327
"Africa",2236,50514385,81.6783890255308
"America",2236,199571002,71.0907714826872
"Asia",2236,35979876,88.0620447599945
"Africa",2237,50368239,81.7313963056843
"America",2237,197739635,71.356057554168
"Asia",2237,35866588,88.099633190628
"Africa",2238,50222093,81.7844035858377
"America",2238,195908268,71.6213436256488
"Asia",2238,35753300,88.1372216212616
"Africa",2239,50075947,81.8374108659912
"America",2239,194076901,71.8866296971296
"Asia",2239,35640012,88.1748100518952
"Africa",2240,49929801,81.8904181461446
"America",2240,192245534,72.1519157686104
"Asia",2240,35532053,88.2106303451545
"Africa",2241,49783655,81.9434254262981
"America",2241,190414167,72.4172018400912
"Asia",2241,35426865,88.2455312335229
"Africa",2242,49637509,81.9964327064516
"America",2242,188582800,72.682487911572
"Asia",2242,35321677,88.2804321218914
"Africa",2243,49491363,82.049439986605
"America",2243,186751433,72.9477739830528
"Asia",2243,35216489,88.3153330102598
"Africa",2244,49345217,82.1024472667585
"America",2244,184920066,73.2130600545336
"Asia",2244,35111301,88.3502338986282
"Africa",2245,49199071,82.1554545469119
"America",2245,183111307,73.4750712021438
"Asia",2245,35028224,88.3777984602035
"Africa",2246,49080641,82.1984092099788
"America",2246,181407469,73.7218838232403
"Asia",2246,34979611,88.3939280271337
"Africa",2247,48973644,82.2372171140924
"America",2247,179703631,73.9686964443369
"Asia",2247,34930998,88.4100575940639
"Africa",2248,48866647,82.276025018206
"America",2248,177999793,74.2155090654334
"Asia",2248,34882385,88.4261871609941
"Africa",2249,48759650,82.3148329223195
"America",2249,176295955,74.4623216865299
"Asia",2249,34833772,88.4423167279243
"Africa",2250,48652653,82.3536408264331
