"cont","year","fc","perc"
"America",2198,318453826,53.6685819239067
"Asia",2198,48931404,83.5297444986331
"Africa",2199,74837815,72.785596440031
"America",2199,316860439,53.9004016516873
"Asia",2199,48153296,83.7916547754699
"Africa",2200,74136029,73.0407974693066
"America",2200,315267052,54.1322213794679
"Asia",2200,47375188,84.0535650523068
"Africa",2201,73434243,73.2959984985822
"America",2201,313673665,54.3640411072485
"Asia",2201,46597080,84.3154753291437
"Africa",2202,72732457,73.5511995278578
"America",2202,312080278,54.5958608350291
"Asia",2202,46382405,84.3877346924711
"Africa",2203,72030671,73.8064005571334
"America",2203,310486891,54.8276805628097
"Asia",2203,46250648,84.4320839503443
"Africa",2204,71328885,74.061601586409
"America",2204,308893504,55.0595002905903
"Asia",2204,46118932,84.4764194076637
"Africa",2205,70627099,74.3168026156846
"America",2205,307300117,55.2913200183709
"Asia",2205,45987597,84.5206266208119
"Africa",2206,69925313,74.5720036449601
"America",2206,305706730,55.5231397461515
"Asia",2206,45856262,84.5648338339602
"Africa",2207,69223527,74.8272046742357
"America",2207,304113343,55.7549594739321
"Asia",2207,45724927,84.6090410471085
"Africa",2208,68521741,75.0824057035113
"America",2208,302519956,55.9867792017127
"Asia",2208,45593592,84.6532482602567
"Africa",2209,67819955,75.3376067327869
"America",2209,300926583,56.2185968926522
"Asia",2209,45462257,84.697455473405
"Africa",2210,67118169,75.5928077620625
"America",2210,299333214,56.450414001637
"Asia",2210,45330922,84.7416626865533
"Africa",2211,66416383,75.8480087913381
"America",2211,297739845,56.6822311106219
"Asia",2211,45199587,84.7858698997016
"Africa",2212,65714597,76.1032098206137
"America",2212,296146476,56.9140482196068
"Asia",2212,45068252,84.8300771128498
"Africa",2213,65012811,76.3584108498893
"America",2213,294553107,57.1458653285916
"Asia",2213,44936917,84.8742843259981
"Africa",2214,64311025,76.6136118791649
"America",2214,292959738,57.3776824375765
"Asia",2214,44805582,84.9184915391463
"Africa",2215,63609239,76.8688129084405
"America",2215,291366369,57.6094995465613
"Asia",2215,44674247,84.9626987522946
"Africa",2216,62907453,77.1240139377161
"America",2216,289773000,57.8413166555462
"Asia",2216,44543847,85.0065912454955
"Africa",2217,62205667,77.3792149669917
"America",2217,288179631,58.0731337645311
"Asia",2217,44420651,85.0480588804063
"Africa",2218,61503881,77.6344159962673
