"area_cont","area_ctry","area_name","area_code","alt_m","alt_sd","slope_m","slope_sd","ddefor_m","ddefor_sd","dedge_m","dedge_sd","driver_m","driver_sd","droad_m","droad_sd","dtown_m","dtown_sd"
"Asia","Brunei","Brunei","BRN",75.7807026323691,130.390189713189,4.00765689120208,4.83540106641442,885.24925,1267.67314323699,730.6287,1187.81427499164,2670.0908,2279.47206602765,4531.05155,6565.06000887567,13320.78525,12514.702451485
"Asia","Cambodia","Cambodia","KHM",260.867073414683,255.551480868142,5.499849969994,6.13197767975893,405.6924,557.893524914474,301.07725,450.055318235338,8842.75365,7005.60139864591,12602.9805,9387.00311001808,17010.29055,8460.56193047718
"Asia","Fiji","Fiji","FJI",214.374567343868,211.632029683701,9.2601956358164,6.82297538755713,2260.90515,27431.6890211937,502.8739,874.680083779914,6772.34975,30364.0691538058,5242.8795,9320.83489961286,5919.921,4439.31780097865
"Asia","India","India – Andaman and N.","AN",59.2263057067957,60.6133048984502,5.11282516636419,4.43854770006943,974.3445,2074.70546392924,506.7445,1211.65773197002,7803.83395,11299.2563016522,7792.958,11043.8221209637,15015.70095,12436.2530154855
"Asia","India","India – North-East","NE",1025.31078107811,979.095260484977,16.9931493149315,11.5851730892608,234.7676,910.535911248164,116.49065,190.857394511791,3600.7848,3148.28396233318,6879.1586,8595.14745198313,8275.1844,5618.55799240271
"Asia","India","India – West. Ghats","WG",453.880678407044,474.845441218909,9.0333199919952,8.64159305794614,137.58525,154.535315674531,76.39275,104.175045569673,2307.33465,2256.509047625,1633.8723,2220.14108720934,3615.6837,3213.10376362857
"Asia","Indonesia","Indonesia","IDN",301.532282109518,479.039296107756,6.60114860876264,7.98111890283721,904.57623,2052.62083799518,637.94534,1148.06567247704,4699.43964,6133.8923625551,15772.73905,21947.6093189692,7149.55465,7479.0112910165
"Asia","Laos","Laos","LAO",711.71985,374.184037674885,13.28645,8.67768180481258,180.52465,252.591723580403,123.12765,194.551858836574,4106.9475,3183.68578597244,8602.4135,7448.08241323225,6753.9326,5843.70871017984
"Asia","Malaysia","Malaysia","MYS",265.866000666001,335.926495013343,7.89208569208569,7.45103369534358,484.018174152317,862.502270137532,330.828621516066,658.477207346878,4008.90302680632,3680.05036697992,9630.82089916563,13566.8412567057,13577.2080374578,12370.5521609491
"Asia","Myanmar","Myanmar","MMR",715.188653298794,652.427493196891,13.8962870574691,9.79172361963125,181.914252829465,283.059608478123,135.790491719419,234.073856016452,5248.07599590767,5169.59004144522,15910.8996738922,13640.3742904986,15760.7016113562,10796.7946871078
"Asia","New Caledonia","New Caledonia","NCL",255.50873835306,253.492786761592,12.1795517501889,9.61790124079866,536.5385,2882.87422100002,157.23165,309.576773639781,22274.31685,44134.365729661,4712.9356,7151.23546816134,11215.6779,8572.92579642371
"Asia","Papua New Guinea","Papua New Guinea","PNG",580.84227762651,779.18019822879,8.37941202303725,9.14754291588208,1145.30715359559,3089.91883042063,731.359057880231,1312.13177015491,5778.5291155099,7838.42660878866,34556.7258707091,42390.1272920702,18746.7031445753,16025.9678291425
"Asia","Philippines","Philippines","PHL",362.444851076165,396.401591138993,10.0483368360026,8.49230230356133,329.011141658226,586.379916913111,198.332115468094,386.280390325943,2034.73856894805,5705.97645963806,3562.18958906092,5192.11834542535,4394.50459412531,4523.28651545868
"Asia","Singapore","Singapore","SGP",24.5399989931028,18.7021526860987,2.50586517645874,2.15059672946074,178.13105,190.541768345347,65.59115,70.5002198984357,1033.6943,1193.87628382365,670.781,987.767393448568,8829.55485,4124.53709546951
